shipment_id,shipment_date,product_id,product_category,sku_group,supplier_id,supplier_name,supplier_country,supplier_region,business_unit,priority_level,origin_port,origin_country,origin_lat,origin_lng,destination_port,destination_country,destination_lat,destination_lng,route_key,route_distance_km,transport_mode,carrier_name,expected_time_hours,actual_time_hours,delay_hours,port_congestion_origin,port_congestion_destination,customs_clearance_hours,inventory_level,safety_stock_level,units_sold_7d,demand_volatility,fuel_price_index,temperature_control_required,order_value_usd,shipment_status
SHP_1422,2026-02-06 03:00:00,1005,Consumables,Temperature Sensitive,SUP_023,Summit Surgical Flow,United States,North America,Risk,Medium,Newark Port,United States,40.6895,-74.1745,Mumbai Port,India,18.9497,72.8356,Newark Port|Mumbai Port,15322,Ocean,Hapag-Lloyd,385.68,398.3,12.62,0.1463,0.737,21.16,616,198,281,0.3484,1.1716,N,102274.23,delivered
SHP_1423,2026-02-06 10:00:00,1005,Consumables,Temperature Sensitive,SUP_023,Summit Surgical Flow,United States,North America,Risk,Medium,Savannah Port,United States,32.0809,-81.0912,Singapore Port,Singapore,1.2644,103.8223,Savannah Port|Singapore Port,19851,Ocean,ONE,579.19,591.07,11.88,0.4671,0.3467,7.79,497,235,308,0.358,1.1665,N,123468.07,delivered
SHP_1424,2026-02-07 11:00:00,1010,Consumables,Bulk,SUP_023,Summit Surgical Flow,United States,North America,Risk,Medium,Los Angeles Port,United States,33.7361,-118.2631,Mumbai Port,India,18.9497,72.8356,Los Angeles Port|Mumbai Port,17128,Ocean,CMA CGM,417.05,434.01,16.96,0.3708,0.1586,11.36,530,217,344,0.4545,1.0681,N,75294.22,delivered
SHP_1425,2026-02-07 23:00:00,1005,Consumables,Temperature Sensitive,SUP_023,Summit Surgical Flow,United States,North America,Risk,High,Newark Port,United States,40.6895,-74.1745,Hamburg Port,Germany,53.5461,9.9661,Newark Port|Hamburg Port,7491,Ocean,CMA CGM,307.87,340.14,32.27,0.3723,0.5587,17.78,462,208,211,0.141,1.2675,N,124304.38,delivered
SHP_1426,2026-02-08 06:00:00,1005,Consumables,Temperature Sensitive,SUP_023,Summit Surgical Flow,United States,North America,Risk,Critical,Savannah Port,United States,32.0809,-81.0912,Mumbai Port,India,18.9497,72.8356,Savannah Port|Mumbai Port,16711,Ocean,MSC,409.67,421.88,12.21,0.5054,0.4274,16.99,512,199,257,0.0332,1.1008,N,138758.17,delivered
SHP_1427,2026-02-08 22:00:00,1010,Consumables,Bulk,SUP_023,Summit Surgical Flow,United States,North America,Risk,Low,Los Angeles Port,United States,33.7361,-118.2631,Hamburg Port,Germany,53.5461,9.9661,Los Angeles Port|Hamburg Port,11110,Ocean,Maersk,362.97,383.44,20.47,0.1991,0.4387,25.12,489,195,370,0.3149,1.107,N,113730.58,delivered
SHP_1428,2026-02-09 04:00:00,1010,Consumables,Bulk,SUP_023,Summit Surgical Flow,United States,North America,Risk,Medium,Newark Port,United States,40.6895,-74.1745,Singapore Port,Singapore,1.2644,103.8223,Newark Port|Singapore Port,18722,Ocean,Maersk,541.86,551.76,9.9,0.2465,0.6358,14.69,490,188,296,0.1341,1.2181,N,108629.25,delivered
SHP_1429,2026-02-09 19:00:00,1005,Consumables,Temperature Sensitive,SUP_023,Summit Surgical Flow,United States,North America,Risk,Medium,Savannah Port,United States,32.0809,-81.0912,Mumbai Port,India,18.9497,72.8356,Savannah Port|Mumbai Port,16711,Ocean,ONE,402.66,408.97,6.31,0.2989,0.3836,13.91,557,192,279,0.0894,1.242,N,134952.09,delivered
SHP_1430,2026-02-10 16:00:00,1010,Consumables,Bulk,SUP_023,Summit Surgical Flow,United States,North America,Risk,Critical,Los Angeles Port,United States,33.7361,-118.2631,Mumbai Port,India,18.9497,72.8356,Los Angeles Port|Mumbai Port,17128,Ocean,Evergreen,409.05,414.97,5.92,0.2542,0.5427,19.03,524,186,239,0.239,1.2069,N,97690.59,delivered
SHP_1431,2026-01-01 02:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Mumbai Port,India,18.9497,72.8356,Busan Port,South Korea,35.1796,129.0756,Mumbai Port|Busan Port,7044,Ocean,ONE,230.14,239.76,9.62,0.1736,0.7317,18.87,514,184,352,0.2584,1.207,Y,207277.2,delivered
SHP_1432,2026-01-01 15:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Low,Chennai Port,India,13.0827,80.2707,Busan Port,South Korea,35.1796,129.0756,Chennai Port|Busan Port,6661,Ocean,CMA CGM,232.16,248.78,16.62,0.4167,0.2872,14.19,629,198,346,0.2665,1.2507,Y,231293.57,in_transit
SHP_1433,2026-01-02 20:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Critical,Mundra Port,India,22.839,69.721,Hamburg Port,Germany,53.5461,9.9661,Mundra Port|Hamburg Port,7323,Ocean,MSC,321.8,348.16,26.36,0.3313,0.4328,15.39,414,188,238,0.5124,1.1668,Y,152907.54,delivered
SHP_1434,2026-01-03 00:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Critical,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,Evergreen,257.21,274.16,16.95,0.5119,0.2414,13.0,446,164,353,0.2213,1.166,Y,169041.49,delivered
SHP_1435,2026-01-03 18:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Low,Chennai Port,India,13.0827,80.2707,Busan Port,South Korea,35.1796,129.0756,Chennai Port|Busan Port,6661,Ocean,Hapag-Lloyd,218.12,237.34,19.22,0.413,0.2729,21.44,433,177,268,0.243,1.2082,Y,148715.18,delivered
SHP_1436,2026-01-04 05:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Mundra Port,India,22.839,69.721,Hamburg Port,Germany,53.5461,9.9661,Mundra Port|Hamburg Port,7323,Ocean,Maersk,260.92,289.6,28.68,0.47,0.2639,17.78,548,186,408,0.4828,1.1839,Y,162066.75,delivered
SHP_1437,2026-01-05 02:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,ONE,268.06,282.01,13.95,0.3251,0.1652,7.56,513,179,323,0.5027,1.1362,Y,153968.68,delivered
SHP_1438,2026-01-05 02:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Chennai Port,India,13.0827,80.2707,Hamburg Port,Germany,53.5461,9.9661,Chennai Port|Hamburg Port,9204,Ocean,Maersk,344.88,360.8,15.92,0.5449,0.3569,16.31,423,210,223,0.1649,1.2083,Y,171872.65,delivered
SHP_1439,2026-01-05 23:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Mundra Port,India,22.839,69.721,Hamburg Port,Germany,53.5461,9.9661,Mundra Port|Hamburg Port,7323,Ocean,ONE,312.74,325.19,12.45,0.3081,0.1623,17.57,396,166,289,0.2199,1.1668,Y,260000.0,delivered
SHP_1440,2026-01-06 17:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,ONE,246.23,261.48,15.25,0.4089,0.1582,19.23,476,192,236,0.3247,1.2056,Y,215222.06,delivered
SHP_1441,2026-01-07 03:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Low,Chennai Port,India,13.0827,80.2707,Hamburg Port,Germany,53.5461,9.9661,Chennai Port|Hamburg Port,9204,Ocean,ONE,281.5,294.03,12.53,0.2834,0.2123,16.38,559,181,351,0.3308,1.2193,Y,172432.41,delivered
SHP_1442,2026-01-07 15:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Mundra Port,India,22.839,69.721,Hamburg Port,Germany,53.5461,9.9661,Mundra Port|Hamburg Port,7323,Ocean,Hapag-Lloyd,317.14,336.7,19.56,0.5692,0.5339,13.23,348,194,252,0.3252,1.3054,Y,175198.12,delivered
SHP_1443,2026-01-08 14:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,MSC,262.57,281.94,19.37,0.1753,0.5123,20.57,493,181,375,0.2523,1.1742,Y,143178.84,delivered
SHP_1444,2026-01-08 15:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Chennai Port,India,13.0827,80.2707,Hamburg Port,Germany,53.5461,9.9661,Chennai Port|Hamburg Port,9204,Ocean,MSC,364.56,377.75,13.19,0.4772,0.4918,18.81,470,194,303,0.2765,1.1787,Y,180868.54,delivered
SHP_1445,2026-01-09 15:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Mundra Port,India,22.839,69.721,Hamburg Port,Germany,53.5461,9.9661,Mundra Port|Hamburg Port,7323,Ocean,CMA CGM,301.82,325.06,23.24,0.3574,0.5588,17.48,537,207,366,0.2534,1.1372,Y,129934.51,delivered
SHP_1446,2026-01-09 23:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Low,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,Maersk,321.08,345.45,24.37,0.6742,0.457,20.71,485,180,301,0.3905,1.2032,Y,159806.91,delivered
SHP_1447,2026-01-10 08:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Critical,Chennai Port,India,13.0827,80.2707,Hamburg Port,Germany,53.5461,9.9661,Chennai Port|Hamburg Port,9204,Ocean,MSC,340.28,346.63,6.35,0.3266,0.4096,16.48,228,173,241,0.1799,1.1621,Y,154663.4,delivered
SHP_1448,2026-01-11 12:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Mundra Port,India,22.839,69.721,Hamburg Port,Germany,53.5461,9.9661,Mundra Port|Hamburg Port,7323,Ocean,Maersk,301.45,322.71,21.26,0.5033,0.651,22.08,472,179,289,0.3744,1.2407,Y,193740.13,delivered
SHP_1449,2026-01-11 14:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,Hapag-Lloyd,324.55,336.99,12.44,0.3415,0.2932,20.76,445,214,373,0.2466,1.265,Y,190077.4,in_transit
SHP_1450,2026-01-12 18:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Low,Chennai Port,India,13.0827,80.2707,Hamburg Port,Germany,53.5461,9.9661,Chennai Port|Hamburg Port,9204,Ocean,Evergreen,278.07,298.11,20.04,0.2627,0.524,19.32,349,179,337,0.357,1.1726,Y,159177.21,delivered
SHP_1451,2026-01-12 17:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Mundra Port,India,22.839,69.721,Hamburg Port,Germany,53.5461,9.9661,Mundra Port|Hamburg Port,7323,Ocean,CMA CGM,308.25,315.81,7.56,0.1211,0.3928,15.28,556,177,393,0.384,1.2273,Y,171328.19,delivered
SHP_1452,2026-01-13 12:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,ONE,252.2,260.23,8.03,0.473,0.246,16.1,482,170,290,0.2142,1.1431,Y,200765.19,delivered
SHP_1453,2026-01-13 22:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Critical,Chennai Port,India,13.0827,80.2707,Busan Port,South Korea,35.1796,129.0756,Chennai Port|Busan Port,6661,Ocean,Evergreen,225.94,250.87,24.93,0.4882,0.4176,16.55,510,187,419,0.2925,1.2529,Y,184614.64,delivered
SHP_1454,2026-01-14 16:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Mundra Port,India,22.839,69.721,Hamburg Port,Germany,53.5461,9.9661,Mundra Port|Hamburg Port,7323,Ocean,Maersk,301.06,322.19,21.13,0.4739,0.3369,19.86,513,183,413,0.3059,1.0715,Y,111138.17,delivered
SHP_1455,2026-01-15 09:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,Maersk,305.87,331.0,25.13,0.3037,0.3105,19.15,482,205,255,0.2729,1.1008,Y,175502.61,delivered
SHP_1456,2026-01-16 06:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Chennai Port,India,13.0827,80.2707,Busan Port,South Korea,35.1796,129.0756,Chennai Port|Busan Port,6661,Ocean,Maersk,233.74,265.89,32.15,0.653,0.532,10.22,291,176,345,0.3981,1.1683,Y,150073.82,delivered
SHP_1457,2026-01-16 06:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Critical,Mundra Port,India,22.839,69.721,Hamburg Port,Germany,53.5461,9.9661,Mundra Port|Hamburg Port,7323,Ocean,Hapag-Lloyd,302.46,320.51,18.05,0.4837,0.1041,15.82,403,184,365,0.2142,1.2342,Y,179905.38,in_transit
SHP_1458,2026-01-17 04:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Mumbai Port,India,18.9497,72.8356,Busan Port,South Korea,35.1796,129.0756,Mumbai Port|Busan Port,7044,Ocean,ONE,231.24,248.82,17.58,0.3157,0.2748,10.2,573,176,288,0.1323,1.154,Y,168780.72,delivered
SHP_1459,2026-01-17 09:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Critical,Chennai Port,India,13.0827,80.2707,Busan Port,South Korea,35.1796,129.0756,Chennai Port|Busan Port,6661,Ocean,ONE,230.06,253.53,23.47,0.3807,0.368,21.28,428,183,244,0.3309,1.2123,Y,142701.34,delivered
SHP_1460,2026-01-18 12:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Low,Mundra Port,India,22.839,69.721,Busan Port,South Korea,35.1796,129.0756,Mundra Port|Busan Port,7134,Ocean,CMA CGM,238.64,258.07,19.43,0.2803,0.686,20.65,509,162,319,0.1974,1.2198,Y,168277.05,delivered
SHP_1461,2026-01-19 05:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Low,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,CMA CGM,322.7,341.22,18.52,0.5026,0.5022,17.16,420,182,383,0.3286,1.1797,Y,159189.74,delivered
SHP_1462,2026-01-19 06:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Chennai Port,India,13.0827,80.2707,Hamburg Port,Germany,53.5461,9.9661,Chennai Port|Hamburg Port,9204,Ocean,Evergreen,270.8,291.37,20.57,0.6203,0.3661,18.26,495,196,308,0.2525,1.2322,Y,199736.64,in_transit
SHP_1463,2026-01-20 02:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Mundra Port,India,22.839,69.721,Hamburg Port,Germany,53.5461,9.9661,Mundra Port|Hamburg Port,7323,Ocean,Maersk,255.06,269.66,14.6,0.2311,0.2151,13.08,509,182,291,0.2914,1.0935,Y,158456.07,delivered
SHP_1464,2026-01-20 19:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,ONE,263.95,281.05,17.1,0.2529,0.6532,19.53,439,186,299,0.2334,1.2012,Y,197966.21,delivered
SHP_1465,2026-01-21 13:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Chennai Port,India,13.0827,80.2707,Hamburg Port,Germany,53.5461,9.9661,Chennai Port|Hamburg Port,9204,Ocean,Hapag-Lloyd,330.33,347.61,17.28,0.469,0.1926,16.04,523,193,387,0.4504,1.2227,Y,175517.51,delivered
SHP_1466,2026-01-21 16:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Mundra Port,India,22.839,69.721,Hamburg Port,Germany,53.5461,9.9661,Mundra Port|Hamburg Port,7323,Ocean,Maersk,307.85,318.69,10.84,0.3521,0.69,15.27,394,183,207,0.2573,1.2501,Y,211213.48,in_transit
SHP_1467,2026-01-22 17:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,ONE,259.49,282.91,23.42,0.1684,0.3092,9.07,631,179,367,0.3802,1.093,Y,144121.32,delivered
SHP_1468,2026-01-22 17:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Low,Chennai Port,India,13.0827,80.2707,Hamburg Port,Germany,53.5461,9.9661,Chennai Port|Hamburg Port,9204,Ocean,MSC,279.44,306.45,27.01,0.3511,0.5651,18.58,515,199,333,0.4201,1.34,Y,173590.09,delivered
SHP_1469,2026-01-23 08:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Mundra Port,India,22.839,69.721,Hamburg Port,Germany,53.5461,9.9661,Mundra Port|Hamburg Port,7323,Ocean,CMA CGM,320.67,346.57,25.9,0.2802,0.5717,26.91,442,210,303,0.2827,1.1601,Y,103886.18,customs_hold
SHP_1470,2026-01-23 23:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,MSC,252.37,276.18,23.81,0.582,0.5054,15.35,471,161,373,0.1883,1.1986,Y,207647.85,delivered
SHP_1471,2026-01-25 02:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Chennai Port,India,13.0827,80.2707,Hamburg Port,Germany,53.5461,9.9661,Chennai Port|Hamburg Port,9204,Ocean,MSC,269.08,276.04,6.96,0.2873,0.357,15.88,504,184,348,0.3063,1.2374,Y,226872.92,delivered
SHP_1472,2026-01-25 13:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Mundra Port,India,22.839,69.721,Busan Port,South Korea,35.1796,129.0756,Mundra Port|Busan Port,7134,Ocean,ONE,234.12,253.02,18.9,0.4741,0.361,16.48,563,202,306,0.4623,1.1468,Y,130008.09,delivered
SHP_1473,2026-01-26 01:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Low,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,CMA CGM,304.13,312.13,8.0,0.3098,0.3513,13.61,550,217,258,0.327,1.2171,Y,219524.12,delivered
SHP_1474,2026-01-26 14:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Chennai Port,India,13.0827,80.2707,Hamburg Port,Germany,53.5461,9.9661,Chennai Port|Hamburg Port,9204,Ocean,ONE,278.79,287.24,8.45,0.2868,0.3392,12.23,518,186,329,0.3984,1.1961,Y,227837.52,delivered
SHP_1475,2026-01-27 02:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Mundra Port,India,22.839,69.721,Hamburg Port,Germany,53.5461,9.9661,Mundra Port|Hamburg Port,7323,Ocean,CMA CGM,315.08,323.06,7.98,0.6903,0.6064,16.06,389,200,250,0.2296,1.1245,Y,188786.3,delivered
SHP_1476,2026-01-27 12:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,Evergreen,252.03,261.48,9.45,0.557,0.3924,15.22,471,229,362,0.3935,1.2269,Y,170785.1,delivered
SHP_1477,2026-01-28 12:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Chennai Port,India,13.0827,80.2707,Hamburg Port,Germany,53.5461,9.9661,Chennai Port|Hamburg Port,9204,Ocean,CMA CGM,293.15,310.51,17.36,0.526,0.2937,13.42,582,164,321,0.4291,1.1707,Y,210233.14,delivered
SHP_1478,2026-01-28 19:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Mundra Port,India,22.839,69.721,Busan Port,South Korea,35.1796,129.0756,Mundra Port|Busan Port,7134,Ocean,ONE,241.81,250.27,8.46,0.7473,0.1731,17.87,439,184,452,0.4426,1.2376,Y,172700.24,delivered
SHP_1479,2026-01-29 13:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Low,Mumbai Port,India,18.9497,72.8356,Busan Port,South Korea,35.1796,129.0756,Mumbai Port|Busan Port,7044,Ocean,Maersk,236.29,255.42,19.13,0.2403,0.2866,9.72,508,179,274,0.3608,1.3167,Y,134672.88,delivered
SHP_1480,2026-01-30 08:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Low,Chennai Port,India,13.0827,80.2707,Hamburg Port,Germany,53.5461,9.9661,Chennai Port|Hamburg Port,9204,Ocean,Hapag-Lloyd,280.81,286.32,5.51,0.1619,0.3536,11.17,509,198,249,0.3121,1.0894,Y,196914.66,delivered
SHP_1481,2026-01-30 11:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Mundra Port,India,22.839,69.721,Hamburg Port,Germany,53.5461,9.9661,Mundra Port|Hamburg Port,7323,Ocean,Hapag-Lloyd,242.42,265.35,22.93,0.2632,0.2491,17.73,486,175,138,0.1764,1.1403,Y,157323.15,in_transit
SHP_1482,2026-01-31 12:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,High,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,ONE,251.75,263.79,12.04,0.1968,0.509,17.25,493,181,273,0.3079,1.1802,Y,203156.55,delivered
SHP_1483,2026-01-31 21:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Chennai Port,India,13.0827,80.2707,Busan Port,South Korea,35.1796,129.0756,Chennai Port|Busan Port,6661,Ocean,MSC,239.79,259.45,19.66,0.7018,0.5937,17.43,450,187,377,0.1414,1.1969,Y,199884.13,delivered
SHP_1484,2026-02-01 00:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Mundra Port,India,22.839,69.721,Hamburg Port,Germany,53.5461,9.9661,Mundra Port|Hamburg Port,7323,Ocean,ONE,243.06,268.58,25.52,0.1959,0.7563,24.46,595,198,349,0.4275,1.2778,Y,226939.97,delivered
SHP_1485,2026-02-02 03:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,Maersk,325.39,353.92,28.53,0.1673,0.4373,22.07,417,174,391,0.321,1.1028,Y,160056.3,delivered
SHP_1486,2026-02-02 09:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Chennai Port,India,13.0827,80.2707,Hamburg Port,Germany,53.5461,9.9661,Chennai Port|Hamburg Port,9204,Ocean,CMA CGM,276.5,291.49,14.99,0.5001,0.4407,11.31,501,174,340,0.2689,1.2188,Y,153323.52,delivered
SHP_1487,2026-02-02 17:00:00,1007,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Mundra Port,India,22.839,69.721,Busan Port,South Korea,35.1796,129.0756,Mundra Port|Busan Port,7134,Ocean,CMA CGM,232.38,267.06,34.68,0.6624,0.6625,26.2,448,177,328,0.3989,1.2729,Y,132680.83,delivered
SHP_1488,2026-02-03 07:00:00,1001,Pharma,Cold Chain,SUP_024,Himalaya CareChem,India,Asia,Logistics,Medium,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,Maersk,327.62,354.33,26.71,0.4179,0.4767,12.25,478,175,282,0.2388,1.1912,Y,146123.8,delivered
